Da, Ki_eff_l_div_Pe_l
0.01094499799319545, 0.007658084810188128
0.034611122644469694, 0.02433694689370613
0.10944997993195443, 0.0773413978543446
0.3874675120456136, 0.2686485800015945
1.341068558015826, 0.8794395820881866
5.080218046913028, 2.9655346602057895
30.22679891485666, 9.707881434638265
104.61834443918264, 14.70218808070814
453.7981751142426, 17.564475801582716
2761.6998133438465, 18.63744033330452
9558.553094685303, 18.63744033330452
