ki_d,sc,epsilon,as,df,ki_eff_d_xx,d_eff_d_xx,re_d,pe_d,k_d_xx
6.49381631576211,1000.0,0.693056181269945,1.96410771475857,0.625239417319052,3.3859888681832233,0.913717248937669,1.49860306318008e-5,0.0149860306318008,0.023608865928403566
0.0649381631576211,1000.0,0.868055605933963,1.28786950128468,0.410009034828276,0.06385918031422605,1.0463968959788,0.00147061862175495,1.47061862175495,0.18649329518208385
0.0205352502645715,1000.0,0.649304557507769,2.0994065910172,0.668302745057681,0.020482619001933846,0.770478942662334,0.00047299652786187,0.47299652786187,0.01501582642562962
2.05352502645715,1000.0,0.824304691186959,1.48606605632011,0.47308734787878,1.4752573920700605,72.8118147002812,0.0471141883156815,47.1141883156815,0.10234971118700553
0.205352502645715,1000.0,0.736807124833427,1.81877279208142,0.578981950398546,0.19919944163658213,2.21673454476208,0.00475022261918436,4.75022261918436,0.03742040209310037
20.5352502645715,1000.0,0.911801049442458,1.05302315023339,0.33526583267409,2.5860136054600327,0.991662588715891,4.6066255693559e-5,0.046066255693559,0.3943194309344127
0.115478198468946,1000.0,0.627430619627391,2.16388324975405,0.68882557595716,0.11391052763857876,0.733174027424502,8.41445489459557e-5,0.0841445489459557,0.011971626820502035
11.5478198468946,1000.0,0.802428320697815,1.57584589844281,0.501660994860134,3.675375694050342,3.46602273015678,0.00841548500517493,8.41548500517493,0.0782205134826376
0.0115478198468946,1000.0,0.714929400285118,1.89283938772463,0.602554739362646,0.011530062338342577,239.069806703679,0.0843830250305162,84.3830250305162,0.029668718275239283
1.15478198468946,1000.0,0.889929363192217,1.17631896083364,0.374506733717477,0.8614136154289204,0.978542326895987,0.000821649094677817,0.821649094677817,0.26418596449163806
3.65174127254838,1000.0,0.671182669331634,2.03287951515459,0.647129387379796,2.5066162576274396,1.2802907883441,0.00266172924883096,2.66172924883096,0.018823783347800167
0.0365174127254838,1000.0,0.846180554798867,1.39050261990438,0.442673156721634,0.036198322869524055,0.868428362045223,2.63349275952535e-5,0.0263349275952535,0.13641290774486953
36.5174127254838,1000.0,0.758679618293239,1.74156850583909,0.554407777584535,4.99039731749989,0.986907123164344,0.000267153819611349,0.267153819611349,0.04744489042954559
0.365174127254838,1000.0,0.9336780033312,0.91321196998227,0.29077665573008,0.32713707031148553,36.1938238561933,0.0260789299831247,26.0789299831247,0.6395325528603926
2.73841963426436,1000.0,0.616491558859862,2.19541458603048,0.698861024534388,2.0791794732052473,0.828311428265958,0.000112280620312444,0.112280620312444,0.0106818731866738
0.0273841963426436,1000.0,0.791495500499271,1.61885934191809,0.515354064003187,0.02725129869331606,6.8536756988508,0.0112403139296631,11.2403139296631,0.06875718390287021
27.3841963426436,1000.0,0.703995185501535,1.92879884489615,0.614001849711324,5.551352715827999,1.02282821081609,0.00112462616158709,1.12462616158709,0.026457784835498696
0.273841963426436,1000.0,0.878992686013636,1.23335550808163,0.392659332144639,0.2542404352386915,0.90248340473894,1.09902212712169e-5,0.0109902212712169,0.22080011003091551
0.865964323360065,1000.0,0.66024359022803,2.06641083149773,0.657801262944281,0.7881669037397914,49.4541833175132,0.0354745842858313,35.4745842858313,0.016810924944108442
86.5964323360065,1000.0,0.835242702306785,1.43907763223647,0.458132711342944,4.140234326390458,1.00075067123345,0.000352311119061199,0.352311119061199,0.11784300066331564
0.0865964323360065,1000.0,0.747740953475358,1.7805934008691,0.566828052734481,0.08536086465717715,0.803245529788625,3.56266711358259e-5,0.0356266711358259,0.0420990697460573
8.65964323360065,1000.0,0.9227443261064,0.985584479210225,0.31381064519565,2.1960743182912807,1.52066515247051,0.00345984302670067,3.45984302670067,0.4955805228199204
0.0486967525165863,1000.0,0.638369733020259,2.13188552737921,0.678641743906291,0.048436004489136576,3.43516471963507,0.00630845758478616,6.30845758478616,0.013410862411929084
4.86967525165863,1000.0,0.813366554981519,1.53161385526893,0.487583527453009,2.402504311211718,0.941282272674681,6.29825285270321e-5,0.0629825285270321,0.08929823622988955
0.486967525165863,1000.0,0.72586825401751,1.85617557418343,0.590885908114118,0.45280819794983157,0.850290049025378,0.000633160160908391,0.633160160908391,0.033301523434911336
48.6967525165863,1000.0,0.900865530323206,1.11637358913057,0.355428243221036,3.6067201876539654,91.4855797450601,0.0614794680255525,61.4794680255525,0.32020159771138584
15.3992652605949,1000.0,0.682117212394242,1.99879289172953,0.636278544734937,4.954395319362655,0.951654141091549,1.99701559104449e-5,0.0199701559104449,0.021076594296414494
0.153992652605949,1000.0,0.857118206823895,1.34016860868116,0.426653801297206,0.14839582963274478,1.15034043533744,0.00196811387253123,1.96811387253123,0.1589148395361685
1.53992652605949,1000.0,0.769618270879849,1.70164888815713,0.541702802582451,1.232935376535847,16.2102508909676,0.0200248692973467,20.0248692973467,0.053564237086458466
0.0153992652605949,1000.0,0.944620311011312,0.834554487900092,0.265753656601426,0.015298684229059532,0.951201663675614,0.000197681922242444,0.197681922242444,0.8555601565710967
1.24093776075172,1000.0,0.602822724399675,2.2341960406595,0.711206231352011,1.1032722353400661,2.10777242304499,0.00441133358942367,4.41133358942367,0.009253318017839149
0.0124093776075172,1000.0,0.777823625061659,1.67108091407474,0.531974983608512,0.012380955739260324,0.818810092886847,4.4168468785718e-5,0.044168468785718,0.05875437319166088
12.4093776075172,1000.0,0.690322584919934,1.9728343550033,0.628017390961113,4.538319455517089,0.953890782935252,0.00044093199539185,0.44093199539185,0.022948526599211528
0.124093776075172,1000.0,0.865323029725492,1.30113708697572,0.414232933288687,0.12072246682498325,76.6454171745273,0.0433154340044038,43.3154340044038,0.17904770417343308
0.392418975848454,1000.0,0.646570851385893,2.10757324932422,0.670902432125392,0.374083795108922,0.759144084908584,1.39191131421499e-5,0.0139191131421499,0.014598082031815384
39.2418975848454,1000.0,0.821571653049863,1.497579745198,0.476752716933122,4.178348890365572,1.06789476149318,0.00138734585559514,1.38734585559514,0.09887958606453215
0.0392418975848454,1000.0,0.734073667672942,1.82819306193709,0.581980767094102,0.039018596133580476,10.0710703712741,0.0139777773304048,13.9777773304048,0.036341671397227465
3.92418975848454,1000.0,0.909069223540233,1.06920667161627,0.340418408636763,1.7032517364282842,0.969471014573472,0.000135563154226402,0.135563154226402,0.3736769364171488
0.0697830584859866,1000.0,0.624696882035559,2.1718075152204,0.691348095009199,0.06921202504086602,0.737129022807235,0.000247654640658766,0.247654640658766,0.011636314785773653
6.97830584859866,1000.0,0.79969511564818,1.58670857877498,0.505119063334769,3.123621454079218,19.5715680301084,0.0247758440839497,24.7758440839497,0.0757157394952491
0.697830584859866,1000.0,0.712195846589224,1.90189299299658,0.60543680785737,0.6348282041432114,1.27163725403075,0.00248273519747796,2.48273519747796,0.028828195480020517
69.7830584859866,1000.0,0.887197113342378,1.19082917058452,0.379126374682464,3.2460446437208725,0.996507127399076,2.41959618236677e-5,0.0241959618236677,0.25232478923951046
22.0673406908459,1000.0,0.668444607015631,2.04131904958899,0.649813787473523,6.480716391265007,135.366216043906,0.0783116167953664,78.3116167953664,0.0182979315692016
0.220673406908459,1000.0,0.843447722016103,1.40280041881454,0.446588219797647,0.20973064774493944,0.92392996829638,0.000775612161919797,0.775612161919797,0.13144081420139336
2.20673406908459,1000.0,0.755946215911446,1.75140398504212,0.557538786297741,1.6004619847544357,0.882919527357665,7.86160956608981e-5,0.0786160956608981,0.04603920277284525
0.0220673406908459,1000.0,0.930947097586014,0.931823733884085,0.296702844438176,0.021903886574336073,4.32350847027118,0.00766110235635877,7.66110235635877,0.5982812373864195
52.3299114681495,1000.0,0.613757791967824,2.20322548851996,0.701347450265123,7.503365333906072,0.977916255228467,3.30492426742094e-5,0.0330492426742094,0.010380925361218749
0.523299114681495,1000.0,0.788756733142984,1.62944602216136,0.518720855243681,0.4777222324391244,1.53616070783395,0.00330887141565557,3.30887141565557,0.06660554492846836
5.23299114681495,1000.0,0.701256970319985,1.93769199922296,0.616830435232457,3.1506087053642635,35.3591452435525,0.0330873170699748,33.0873170699748,0.02571314461376289
0.0523299114681495,1000.0,0.876260262794593,1.24720275604527,0.397067834885185,0.05158174955099549,0.900886112756001,0.000323685558878869,0.323685558878869,0.21147965415206474
0.0165481709994318,1000.0,0.657509917965499,2.07470732360894,0.66044228810035,0.016513796258631638,0.879326733685524,0.00104394291514718,1.04394291514718,0.016344471997592844
1.65481709994318,1000.0,0.832509761349788,1.45096402106372,0.461916762612673,1.201855546940093,0.909736673627143,1.03756728867713e-5,0.0103756728867713,0.1137137669979098
0.165481709994318,1000.0,0.745007496314876,1.79021458538295,0.56989082791961,0.16106658953535186,0.806983624120124,0.000104835215012462,0.104835215012462,0.04087013867731318
16.5481709994318,1000.0,0.920004176634396,1.00288295790904,0.319309623121893,2.6717384555485744,4.60501451221135,0.0101743141514006,10.1743141514006,0.46701196078011076
0.294272717620928,1000.0,0.635636026898384,2.13992823914952,0.68120197515297,0.2852382346603991,17.6053076166244,0.0185620216672117,18.5620216672117,0.013034432572002813
29.4272717620928,1000.0,0.810633429217653,1.54278784081273,0.491140723849747,4.123013637066233,0.987051721903886,0.000185447228494703,0.185447228494703,0.0863632559848051
0.0294272717620928,1000.0,0.723134746578937,1.86540705494047,0.593824612817607,0.029293923091648584,0.784143516546289,1.86294193277311e-5,0.0186294193277311,0.03234985689010545
2.94272717620928,1000.0,0.89813347800928,1.13165213959495,0.36029259006997,1.5583649124330998,1.13874393874563,0.00181003087226898,1.81003087226898,0.3047734518669732
9.30572040929699,1000.0,0.679383576628588,2.00736881235242,0.639008529575423,4.120801191680896,0.946246029725109,0.000587582397141302,0.587582397141302,0.02048856860145882
0.0930572040929699,1000.0,0.854385494932547,1.35292372995948,0.430714500036266,0.0912453839497065,131.503167849431,0.0579652845307138,57.9652845307138,0.15286098938231357
93.0572040929699,1000.0,0.766884928330965,1.71171365037742,0.544906818369726,5.706021302008122,2.07987041021123,0.00589375874317985,5.89375874317985,0.05195568254122129
0.930572040929699,1000.0,0.941879659983756,0.854916260370471,0.272225128114882,0.6700341441028117,0.961384786430758,5.79746019868937e-5,0.0579746019868937,0.7922700937619702
0.604296390238133,1000.0,0.60829025818375,2.21876480292106,0.706294042700106,0.5655174199898277,0.768170947005721,0.000381820826429995,0.381820826429995,0.009802572071032963
60.4296390238133,1000.0,0.783290179102319,1.65039476497629,0.525389716710373,5.590542315142282,33.6183744821859,0.038230991239331,38.230991239331,0.06253621077244187
0.0604296390238133,1000.0,0.695789777619961,1.95534212813691,0.62244904577751,0.05994816304625777,1.83144628457242,0.00381943772871222,3.81943772871222,0.024288861235828723
6.04296390238133,1000.0,0.870788182142433,1.27446380316383,0.405741166583672,2.294645874141972,0.965700855480485,3.74433424648209e-5,0.0374433424648209,0.19436839443430834
1.91095297497044,1000.0,0.652038263629645,2.09120804023554,0.66569290567911,1.5739437835131527,7.64351375159673,0.0120539788858527,12.0539788858527,0.015446481246117558
0.0191095297497044,1000.0,0.82703772932405,1.47446246282036,0.469393357795828,0.019028571989175055,0.854744201716474,0.00011997703173886,0.11997703173886,0.10596966964488716
19.1095297497044,1000.0,0.739540581993909,1.80930347557185,0.575967520357849,4.65141520848037,0.968726038437647,1.21062333354207e-5,0.0121062333354207,0.03853454531645244
0.191095297497044,1000.0,0.914541047233821,1.0365622256589,0.330032822880567,0.17955747794111734,1.02827324672102,0.00117405977703531,1.17405977703531,0.41663346703606435
10.7460782832132,1000.0,0.630164357219226,2.15592985831277,0.686293785279,4.848692457074912,1.131885917418,0.00214397042418028,2.14397042418028,0.012316177282807254
0.107460782832132,1000.0,0.805167177689913,1.56489647005013,0.498178923062713,0.10515146243351339,0.842508116389486,2.14362002786009e-5,0.0214362002786009,0.08082933396206984
1.07460782832132,1000.0,0.717662953981017,1.88374226969456,0.599658819286643,0.9237452734744624,0.834612004795271,0.000215070563032835,0.215070563032835,0.030535983906191423
0.0107460782832132,1000.0,0.892661613042056,1.16162751418793,0.36982939204395,0.010716020205074613,21.1169014422877,0.0209249019749751,20.9249019749751,0.27683941645899257
0.0339820832894256,1000.0,0.673916305097287,2.02441166721556,0.644433805468346,0.03382780785503625,0.754935117661266,6.78393134553521e-5,0.0678393134553521,0.019364399033682953
3.39820832894256,1000.0,0.848913387581628,1.37809508267595,0.438723157927367,1.9223771023059508,2.86125512273822,0.0067051630642773,6.7051630642773,0.1416279186508702
0.339820832894256,1000.0,0.761413020675031,1.73167716455459,0.551258985837045,0.3229232318060161,156.486992131168,0.0680730681055004,68.0730681055004,0.04889668528862163
33.9820832894256,1000.0,0.936408909076386,0.894212912682499,0.284727148578133,2.3473227351531483,1.01922427414697,0.000665923763430907,0.665923763430907,0.6851453173867956
0.0254829674797935,1000.0,0.619229406851894,2.18756993313838,0.696365720891773,0.025416779520395765,104.020964445574,0.0508690586539811,50.8690586539811,0.010990842922679352
2.54829674797935,1000.0,0.79422870554891,1.6082138385788,0.511965132508519,1.7010146275249114,0.924604283806098,0.000509176220044159,0.509176220044159,0.07098658585904424
0.254829674797935,1000.0,0.706728739197431,1.91987212464398,0.611160173006056,0.24561352303027598,0.787357379992187,5.09699853175124e-5,0.0509699853175124,0.027224673886901016
25.4829674797935,1000.0,0.881725109232684,1.2193510175268,0.388200768598078,3.270668698929522,1.89645023638354,0.00497628175791722,4.97628175791722,0.23068155194103795
80.5842187761482,1000.0,0.662977262490564,2.058080895015,0.655149591430045,7.0406741610053025,0.98887633896581,0.000160776487465844,0.160776487465844,0.017293163037176307
0.805842187761482,1000.0,0.837975643263781,1.42709224396507,0.454317143438702,0.6895821557766593,11.3459299189536,0.0159524246334405,15.9524246334405,0.12216738574641985
8.05842187761482,1000.0,0.750479411147865,1.77091107495634,0.563748638123968,3.468445054260131,1.06914360016202,0.00161450698100371,1.61450698100371,0.04337047540732849
0.0805842187761482,1000.0,0.925475587304659,0.968005765909338,0.308213573124181,0.07825363282851386,0.932951217412218,1.56915372843893e-5,0.0156915372843893,0.5267278112275176
4.53158363760082,1000.0,0.641103439142138,2.12381235870505,0.676071817333068,2.9108923969255773,0.872284123658073,2.85829309932321e-5,0.0285829309932321,0.0137944810305113
0.0453158363760082,1000.0,0.816099680745388,1.52035774788169,0.48400018787536,0.04490207250937098,1.39262347856283,0.00285246441537773,2.85246441537773,0.09235877499043166
45.3158363760082,1000.0,0.728601761456082,1.84689795163912,0.587932514858389,6.334839862770857,21.0890559034707,0.0286936613876311,28.6936613876311,0.03427958467541675
0.453158363760082,1000.0,0.903605571735785,1.10086021366535,0.35049639327539,0.3955726397603954,0.931902290896766,0.000278502088157423,0.278502088157423,0.33676575691696947
0.143301257023696,1000.0,0.684850848159893,1.99018001679543,0.633536796176729,0.14076459232569627,5.39044902050562,0.00905131499168934,9.05131499168934,0.021682625805827357
14.3301257023696,1000.0,0.859850918715239,1.32729091773482,0.422554081486879,3.0635019807150887,0.981185174206876,8.91062173004232e-5,0.0891062173004232,0.165278337803198
0.0143301257023696,1000.0,0.772351613428729,1.6915242405134,0.538479722873152,0.0142933919343077,0.893952136308354,0.000907297521411853,0.907297521411853,0.05523288515504357
1.43301257023696,1000.0,0.947350295679765,0.813724531597794,0.259120612103502,0.9845266618095525,403.00771762284,0.0899323333346439,89.9323333346439,0.9268545586690109
0.171543789634288,1000.0,0.601455840953653,2.23803722543949,0.712428986428821,0.16874942443771548,315.798210932828,0.0939203819911748,93.9203819911748,0.009120795465901405
17.1543789634288,1000.0,0.776451627252056,1.67622260835531,0.533608602231396,4.158357960934239,1.0107904857216,0.000940291393635443,0.940291393635443,0.057849109084666624
0.0171543789634288,1000.0,0.688955786744926,1.97718323147726,0.629401779898715,0.017113310224275806,0.763431382487431,9.38523733774249e-5,0.0938523733774249,0.022623723912416346
1.71543789634288,1000.0,0.863956741621261,1.30772040302424,0.41632881261212,1.21810733111526,4.6015500797948,0.00922496442458243,9.22496442458243,0.17546843174773558
5.42469093701133,1000.0,0.645203998324954,2.11164473448953,0.672198505370128,3.244096251251892,0.891323401744522,0.000296315960207877,0.296315960207877,0.014393548008987107
0.0542469093701133,1000.0,0.820205133981319,1.50330352157093,0.478574874281111,0.053687307350040334,35.1813329910495,0.0295423594632268,29.5423594632268,0.0971948733926574
54.2469093701133,1000.0,0.732702022613939,1.8328934682979,0.583474395717162,5.907967839413674,1.29019137653899,0.00297525919917481,2.9752591991748,0.03581366721497734
0.542469093701133,1000.0,0.907703310589123,1.0772072606882,0.342965669023671,0.46017487546042907,0.931071958749284,2.88595083838232e-5,0.0288595083838232,0.36392922972351543
96.4661619911199,1000.0,0.623330013239645,2.17575882520756,0.692605909347383,7.861122177279888,0.988033769027056,1.6672806787496e-5,0.016672806787496,0.011472132935133779
0.964661619911199,1000.0,0.798328513123359,1.59211212642756,0.506839249993785,0.8127380303548114,1.06693739724635,0.00166810721085005,1.66810721085005,0.07449837733336169
9.64661619911199,1000.0,0.710829069741274,1.90640367219364,0.606872709469283,4.252518504938812,10.0491984614961,0.0167120988510958,16.7120988510958,0.028418341325128275
0.0964661619911199,1000.0,0.88583098841746,1.19801837275734,0.381415213605771,0.09382784562203722,0.903485948973584,0.000162938969454594,0.162938969454594,0.24666342787036902
0.0305052789026703,1000.0,0.667077770884363,2.04552238786761,0.651151837577652,0.03039338670136442,2.66058817626153,0.00527132439399613,5.27132439399613,0.01804072875235113
3.05052789026703,1000.0,0.842081305624723,1.40890906539737,0.448532936641334,1.7700908912443145,0.935486632686689,5.22328730809049e-5,0.0522328730809049,0.12903912669559228
0.305052789026703,1000.0,0.754579514720551,1.75630106985301,0.559097715445543,0.2900009792971999,0.846655846595708,0.000529231343636547,0.529231343636547,0.045356318475189436
30.5052789026703,1000.0,0.929581644713421,0.940991580985222,0.299621986989894,3.0060643111295255,77.6206324842734,0.0515334786379317,51.5334786379317,0.5791126930511181
0.0406794432108305,1000.0,0.612390908521805,2.20712057387411,0.702587363381563,0.040492377814383924,0.794238183898939,0.000703668931472109,0.703668931472109,0.010234013765480821
4.06794432108305,1000.0,0.787390094632818,1.6347083759553,0.520396082666658,2.434960606693142,138.406976983177,0.0704470064891701,70.4470064891701,0.06556013899084341
0.406794432108305,1000.0,0.699890172144981,1.94211956954412,0.618239874983109,0.3860415860933838,3.64563803993964,0.00704228502660571,7.04228502660571,0.02534765104403712
40.6794432108305,1000.0,0.874894051185068,1.25406904410114,0.399253832405497,3.329114791187221,0.993601319300518,6.89360748070151e-5,0.0689360748070151,0.207026240687881
12.8639694493697,1000.0,0.65614308183423,2.07884315321991,0.661758848147339,5.351284984633697,15.7007205145779,0.0222226816411279,22.2226816411279,0.016115511920194985
0.128639694493697,1000.0,0.83114329087129,1.45687084871324,0.463797210828871,0.125000991142549,0.866117314487954,0.000220953029476731,0.220953029476731,0.1117192546375839
1.28639694493697,1000.0,0.743640767734632,1.79500583925721,0.571416059397149,1.0612399000774677,0.852033044806976,2.23169461649451e-5,0.0223169461649451,0.040273160775827065
0.0128639694493697,1000.0,0.918638394284252,1.01140792085292,0.322023900678681,0.012808514256135996,1.24309850255564,0.00216540648864041,2.16540648864041,0.45363829293741503
2.2875732003184,1000.0,0.634264963606973,2.14394445055418,0.682478489142607,1.802565715890025,0.952575467191152,0.00124970937184184,1.24970937184184,0.012852523411161365
0.022875732003184,1000.0,0.809266866335715,1.54834459401438,0.49290969539432,0.022767611709117046,0.84090178717339,1.24872562310315e-5,0.0124872562310315,0.08493745715361156
22.875732003184,1000.0,0.721767992859651,1.8700057058295,0.595288524984354,5.0630020116682966,0.971482283265469,0.000125401377788861,0.125401377788861,0.03188579480156556
0.22875732003184,1000.0,0.896767451852318,1.13921457694353,0.362700300040398,0.2152977339222894,8.04132337853759,0.0121875004642707,12.1875004642707,0.2974295605861415
0.723394162736675,1000.0,0.678016758745765,2.01164306257187,0.640369157642849,0.6587398834446857,0.793694994872653,3.95545188192218e-5,0.0395545188192218,0.020202531869456333
72.3394162736675,1000.0,0.853019138986873,1.35925640656353,0.432730560200638,4.013486861485172,1.53691166303685,0.0039038593324086,3.9038593324086,0.14995241710000912
0.0723394162736675,1000.0,0.765518257056521,1.71672390384983,0.546501782152524,0.07152085944529783,59.0384619369069,0.0396780655381793,39.6780655381793,0.051171137886167374
7.23394162736675,1000.0,0.94051441709747,0.864898940317892,0.275403844503361,1.818254517101774,0.995742374848153,0.000389695367703507,0.389695367703507,0.7632576982942373
8.35362546957826,1000.0,0.606923374737728,2.2226326563415,0.707525287140839,4.300124165639998,0.9002278046467,6.09593597683763e-5,0.0609593597683763,0.009662066177326085
0.0835362546957826,1000.0,0.781923540592156,1.65559053378005,0.527043747344633,0.0823348554894449,2.91688658747238,0.00610379268078665,6.10379268078665,0.06156379047310562
83.5362546957826,1000.0,0.694422979444955,1.95972982235322,0.623845791666018,7.7049704852209135,75.9227206138051,0.0609687537807775,60.9687537807775,0.0239470300320652
0.835362546957826,1000.0,0.869421894038197,1.28118418619535,0.407880682860499,0.683010885464957,0.938895611395922,0.000597991553988742,0.597991553988742,0.19037828737987317
0.264164832038609,1000.0,0.650671410568706,2.09531132554952,0.666999101844646,0.2560380697734129,1.1223765763555,0.00192404696506816,1.92404696506816,0.01522879068059604
26.4164832038609,1000.0,0.825671210255503,1.48027562940371,0.471243972410163,3.8566960359108413,0.985580539387417,1.91595035838597e-5,0.0191595035838597,0.10413905039881842
0.0264164832038609,1000.0,0.738173853413667,1.81404431256958,0.577476702298229,0.026303921264359816,0.797613594278976,0.000193242517925752,0.193242517925752,0.0379730844351403
2.64164832038609,1000.0,0.913175264883676,1.0448124246785,0.332659617880775,1.494722308160033,14.9765129900808,0.0187405883667271,18.7405883667271,0.40526533654206226
0.0148550801717278,1000.0,0.628797488423307,2.15991021486203,0.687560845963938,0.014831588096743127,7.66540177082791,0.0108236138811708,10.8236138811708,0.01214257539432078
1.48550801717278,1000.0,0.803794923222632,1.57038638127037,0.499922990643551,1.1409783688228308,0.891399623536449,0.000108229946123481,0.108229946123481,0.07950965865539278
0.148550801717277,1000.0,0.716296177133065,1.8882963070392,0.60110852326208,0.14528095221324702,0.786935589058999,1.0856541042126e-5,0.010856541042126,0.030100101992853442
14.8550801717278,1000.0,0.891295488117138,1.16899631721729,0.372175410807411,2.751860148257713,1.03946735129855,0.00105661164186532,1.05661164186532,0.27040300988961413
