ki_d,sc,epsilon,as,df,Ki_eff_l_vam,D_eff_l_xx_vam,Re_d_1,Pe_d_1,K_xx_1
0.0649381631576211,1000,0.868055605933963,1.28786950128468,0.410009034828276,0.155750666179764,1.0463968959788,0.00147061862175495,1.47061862175495,0.0313509045819466
0.0205352502645715,1000,0.649304557507769,2.0994065910172,0.668302745057681,0.0306487129574277,0.770478942662334,0.00047299652786187,0.47299652786187,0.00670649691944837
2.05352502645715,1000,0.824304691186959,1.48606605632011,0.47308734787878,3.11836154292604,72.8118147002812,0.0471141883156815,47.1141883156815,0.0229070565835872
0.205352502645715,1000,0.736807124833427,1.81877279208142,0.578981950398546,0.344051211785552,2.21673454476208,0.00475022261918436,4.75022261918436,0.0125440708900518
20.5352502645715,1000,0.911801049442458,1.05302315023339,0.33526583267409,7.71332284245583,0.991662588715891,4.6066255693559e-05,0.046066255693559,0.0443227574044664
0.115478198468946,1000,0.627430619627391,2.16388324975405,0.68882557595716,0.165369190132486,0.733174027424502,8.41445489459557e-05,0.0841445489459557,0.00568030556377821
11.5478198468946,1000,0.802428320697815,1.57584589844281,0.501660994860134,7.32641311903282,3.46602273015678,0.00841548500517493,8.41548500517493,0.0196852680443928
0.0115478198468946,1000,0.714929400285118,1.89283938772463,0.602554739362646,0.0191352944141449,239.069806703679,0.0843830250305162,84.3830250305162,0.0107718872286087
1.15478198468946,1000,0.889929363192217,1.17631896083364,0.374506733717477,2.30012851004906,0.978542326895987,0.000821649094677817,0.821649094677817,0.0370534800147034
3.65174127254838,1000,0.671182669331634,2.03287951515459,0.647129387379796,3.87343907804379,1.2802907883441,0.00266172924883096,2.66172924883096,0.00788295705321676
0.0365174127254838,1000,0.846180554798867,1.39050261990438,0.442673156721634,0.0817721208523304,0.868428362045223,2.63349275952535e-05,0.0263349275952535,0.0267314084257471
36.5174127254838,1000,0.758679618293239,1.74156850583909,0.554407777584535,9.00131188498517,0.986907123164344,0.000267153819611349,0.267153819611349,0.0145830403151344
0.365174127254838,1000,0.9336780033312,0.91321196998227,0.29077665573008,1.12504585173838,36.1938238561933,0.0260789299831247,26.0789299831247,0.0540731574984524
2.73841963426436,1000,0.616491558859862,2.19541458603048,0.698861024534388,2.97509719416745,0.828311428265958,0.000112280620312444,0.112280620312444,0.00521709877061061
0.0273841963426436,1000,0.791495500499271,1.61885934191809,0.515354064003187,0.0528787887721936,6.8536756988508,0.0112403139296631,11.2403139296631,0.0182612074972239
27.3841963426436,1000,0.703995185501535,1.92879884489615,0.614001849711324,9.04126383078161,1.02282821081609,0.00112462616158709,1.12462616158709,0.00997453914935065
0.273841963426436,1000,0.878992686013636,1.23335550808163,0.392659332144639,0.647483491223991,0.90248340473894,1.09902212712169e-05,0.0109902212712169,0.0340432592920717
0.865964323360065,1000,0.66024359022803,2.06641083149773,0.657801262944281,1.19818393204659,49.4541833175132,0.0354745842858313,35.4745842858313,0.00727412927636714
86.5964323360065,1000,0.835242702306785,1.43907763223647,0.458132711342944,9.03719429737731,1.00075067123345,0.000352311119061199,0.352311119061199,0.0247335466848592
0.0865964323360065,1000,0.747740953475358,1.7805934008691,0.566828052734481,0.150593930990855,0.803245529788625,3.56266711358259e-05,0.0356266711358259,0.013526180256492
8.65964323360065,1000,0.9227443261064,0.985584479210225,0.31381064519565,6.99808738776884,1.52066515247051,0.00345984302670067,3.45984302670067,0.0488033431298672
0.0486967525165863,1000,0.638369733020259,2.13188552737921,0.678641743906291,0.0713719792866511,3.43516471963507,0.00630845758478616,6.30845758478616,0.00617643459602815
4.86967525165863,1000,0.813366554981519,1.53161385526893,0.487583527453009,4.92736972424332,0.941282272674681,6.29825285270321e-05,0.0629825285270321,0.0212295569599035
0.486967525165863,1000,0.72586825401751,1.85617557418343,0.590885908114118,0.766320861154097,0.850290049025378,0.000633160160908391,0.633160160908391,0.0116270989098251
48.6967525165863,1000,0.900865530323206,1.11637358913057,0.355428243221036,10.1475340140907,91.4855797450601,0.0614794680255525,61.4794680255525,0.0404508232302161
15.3992652605949,1000,0.682117212394242,1.99879289172953,0.636278544734937,7.78651953670161,0.951654141091549,1.99701559104449e-05,0.0199701559104449,0.00853286734679653
0.153992652605949,1000,0.857118206823895,1.34016860868116,0.426653801297206,0.347813213386496,1.15034043533744,0.00196811387253123,1.96811387253123,0.0289278190652444
1.53992652605949,1000,0.769618270879849,1.70164888815713,0.541702802582451,2.27603654745387,16.2102508909676,0.0200248692973467,20.0248692973467,0.0157179929128159
0.0153992652605949,1000,0.944620311011312,0.834554487900092,0.265753656601426,0.0575671636082295,0.951201663675614,0.000197681922242444,0.197681922242444,0.0604239411886525
1.24093776075172,1000,0.602822724399675,2.2341960406595,0.711206231352011,1.5512690787913,2.10777242304499,0.00441133358942367,4.41133358942367,0.00468046060838621
0.0124093776075172,1000,0.777823625061659,1.67108091407474,0.531974983608512,0.0232735675938695,0.818810092886847,4.4168468785718e-05,0.044168468785718,0.0166273338639312
12.4093776075172,1000,0.690322584919934,1.9728343550033,0.628017390961113,7.22642321826738,0.953890782935252,0.00044093199539185,0.44093199539185,0.00905103298699283
0.124093776075172,1000,0.865323029725492,1.30113708697572,0.414232933288687,0.291436187525074,76.6454171745273,0.0433154340044038,43.3154340044038,0.030722602728493
0.392418975848454,1000,0.646570851385893,2.10757324932422,0.670902432125392,0.557583006405029,0.759144084908584,1.39191131421499e-05,0.0139191131421499,0.00657074377530337
39.2418975848454,1000,0.821571653049863,1.497579745198,0.476752716933122,8.76418474811063,1.06789476149318,0.00138734585559514,1.38734585559514,0.0224746528941382
0.0392418975848454,1000,0.734073667672942,1.82819306193709,0.581980767094102,0.067044476965115,10.0710703712741,0.0139777773304048,13.9777773304048,0.0123089827310761
3.92418975848454,1000,0.909069223540233,1.06920667161627,0.340418408636763,5.00340667018894,0.969471014573472,0.000135563154226402,0.135563154226402,0.0433034370350076
0.0697830584859866,1000,0.624696882035559,2.1718075152204,0.691348095009199,0.100111688367269,0.737129022807235,0.000247654640658766,0.247654640658766,0.00556171848076734
6.97830584859866,1000,0.79969511564818,1.58670857877498,0.505119063334769,6.18393103886683,19.5715680301084,0.0247758440839497,24.7758440839497,0.0193185126562513
0.697830584859866,1000,0.712195846589224,1.90189299299658,0.60543680785737,1.04854577043285,1.27163725403075,0.00248273519747796,2.48273519747796,0.0105670825336084
69.7830584859866,1000,0.887197113342378,1.19082917058452,0.379126374682464,8.56190668992519,0.996507127399076,2.41959618236677e-05,0.0241959618236677,0.0362683597794802
22.0673406908459,1000,0.668444607015631,2.04131904958899,0.649813787473523,9.97319003719826,135.366216043906,0.0783116167953664,78.3116167953664,0.00772644722718353
0.220673406908459,1000,0.843447722016103,1.40280041881454,0.446588219797647,0.469628705925047,0.92392996829638,0.000775612161919797,0.775612161919797,0.0262146924280445
2.20673406908459,1000,0.755946215911446,1.75140398504212,0.557538786297741,2.87058411735277,0.882919527357665,7.86160956608981e-05,0.0786160956608981,0.0143112630806805
0.0220673406908459,1000,0.930947097586014,0.931823733884085,0.296702844438176,0.073824322836582,4.32350847027118,0.00766110235635877,7.66110235635877,0.052668239634955
52.3299114681495,1000,0.613757791967824,2.20322548851996,0.701347450265123,10.6984994827737,0.977916255228467,3.30492426742094e-05,0.0330492426742094,0.00510625516771818
0.523299114681495,1000,0.788756733142984,1.62944602216136,0.518720855243681,0.920962069694891,1.53616070783395,0.00330887141565557,3.30887141565557,0.0179216422705251
5.23299114681495,1000,0.701256970319985,1.93769199922296,0.616830435232457,5.10773873240696,35.3591452435525,0.0330873170699748,33.0873170699748,0.00978333175563621
0.0523299114681495,1000,0.876260262794593,1.24720275604527,0.397067834885185,0.129906643195893,0.900886112756001,0.000323685558878869,0.323685558878869,0.0333424882686499
0.0165481709994318,1000,0.657509917965499,2.07470732360894,0.66044228810035,0.0250041473057862,0.879326733685524,0.00104394291514718,1.04394291514718,0.00712919743385862
1.65481709994318,1000,0.832509761349788,1.45096402106372,0.461916762612673,2.60188770838757,0.909736673627143,1.03756728867713e-05,0.0103756728867713,0.0242627761920974
0.165481709994318,1000,0.745007496314876,1.79021458538295,0.56989082791961,0.282627095655016,0.806983624120124,0.000104835215012462,0.104835215012462,0.0132736220023772
16.5481709994318,1000,0.920004176634396,1.00288295790904,0.319309623121893,8.36723437717587,4.60501451221135,0.0101743141514006,10.1743141514006,0.0476159022451392
0.294272717620928,1000,0.635636026898384,2.13992823914952,0.68120197515297,0.418727844405246,17.6053076166244,0.0185620216672117,18.5620216672117,0.00604844765987092
29.4272717620928,1000,0.810633429217653,1.54278784081273,0.491140723849747,8.39477045346289,0.987051721903886,0.000185447228494703,0.185447228494703,0.0208324764355432
0.0294272717620928,1000,0.723134746578937,1.86540705494047,0.593824612817607,0.049330934520638,0.784143516546289,1.86294193277311e-05,0.0186294193277311,0.0114074546854824
2.94272717620928,1000,0.89813347800928,1.13165213959495,0.36029259006997,4.32527605447134,1.13874393874563,0.00181003087226898,1.81003087226898,0.0395628705069315
9.30572040929699,1000,0.679383576628588,2.00736881235242,0.639008529575423,6.44874207613298,0.946246029725109,0.000587582397141302,0.587582397141302,0.00836613616314203
0.0930572040929699,1000,0.854385494932547,1.35292372995948,0.430714500036266,0.211846557155665,131.503167849431,0.0579652845307138,57.9652845307138,0.0283580034708129
93.0572040929699,1000,0.766884928330965,1.71171365037742,0.544906818369726,10.4715542357859,2.07987041021123,0.00589375874317985,5.89375874317985,0.0154268600243586
0.930572040929699,1000,0.941879659983756,0.854916260370471,0.272225128114882,2.46132364320185,0.961384786430758,5.79746019868937e-05,0.0579746019868937,0.058712379847589
0.604296390238133,1000,0.60829025818375,2.21876480292106,0.706294042700106,0.800682698423874,0.768170947005721,0.000381820826429995,0.381820826429995,0.00489002557349941
60.4296390238133,1000,0.783290179102319,1.65039476497629,0.525389716710373,10.6407532110571,33.6183744821859,0.038230991239331,38.230991239331,0.0172621425687571
0.0604296390238133,1000,0.695789777619961,1.95534212813691,0.62244904577751,0.0963101533417497,1.83144628457242,0.00381943772871222,3.81943772871222,0.00941054476037922
6.04296390238133,1000,0.870788182142433,1.27446380316383,0.405741166583672,5.65544259031643,0.965700855480485,3.74433424648209e-05,0.0374433424648209,0.0319980707497604
1.91095297497044,1000,0.652038263629645,2.09120804023554,0.66569290567911,2.36436917095802,7.64351375159673,0.0120539788858527,12.0539788858527,0.00684506251479069
0.0191095297497044,1000,0.82703772932405,1.47446246282036,0.469393357795828,0.0405386477527701,0.854744201716474,0.00011997703173886,0.11997703173886,0.0233483104894279
19.1095297497044,1000,0.739540581993909,1.80930347557185,0.575967520357849,8.07582900784135,0.968726038437647,1.21062333354207e-05,0.0121062333354207,0.0127833955179073
0.191095297497044,1000,0.914541047233821,1.0365622256589,0.330032822880567,0.544059455583592,1.02827324672102,0.00117405977703531,1.17405977703531,0.0453804105820329
10.7460782832132,1000,0.630164357219226,2.15592985831277,0.686293785279,7.06503914370107,1.131885917418,0.00214397042418028,2.14397042418028,0.00580090915107336
0.107460782832132,1000,0.805167177689913,1.56489647005013,0.498178923062713,0.211071680405629,0.842508116389486,2.14362002786009e-05,0.0214362002786009,0.0200604051106176
1.07460782832132,1000,0.717662953981017,1.88374226969456,0.599658819286643,1.54045140964216,0.834612004795271,0.000215070563032835,0.215070563032835,0.0109804558142215
0.0107460782832132,1000,0.892661613042056,1.16162751418793,0.36982939204395,0.0289755774841204,21.1169014422877,0.0209249019749751,20.9249019749751,0.0378643732260445
0.0339820832894256,1000,0.673916305097287,2.02441166721556,0.644433805468346,0.0524922925644034,0.754935117661266,6.78393134553521e-05,0.0678393134553521,0.00804193673402862
3.39820832894256,1000,0.848913387581628,1.37809508267595,0.438723157927367,4.38175434227753,2.86125512273822,0.0067051630642773,6.7051630642773,0.0272602598434713
0.339820832894256,1000,0.761413020675031,1.73167716455459,0.551258985837045,0.585792232149616,156.486992131168,0.0680730681055004,68.0730681055004,0.0148590410609536
33.9820832894256,1000,0.936408909076386,0.894212912682499,0.284727148578133,8.24411281774562,1.01922427414697,0.000665923763430907,0.665923763430907,0.0555444219741718
0.0254829674797935,1000,0.619229406851894,2.18756993313838,0.696365720891773,0.0364991824810773,104.020964445574,0.0508690586539811,50.8690586539811,0.00532973689185537
2.54829674797935,1000,0.79422870554891,1.6082138385788,0.511965132508519,3.32252045991942,0.924604283806098,0.000509176220044159,0.509176220044159,0.0186061731225767
0.254829674797935,1000,0.706728739197431,1.91987212464398,0.611160173006056,0.401880773451254,0.787357379992187,5.09699853175124e-05,0.0509699853175124,0.0101688719024907
25.4829674797935,1000,0.881725109232684,1.2193510175268,0.388200768598078,8.42519892668166,1.89645023638354,0.00497628175791722,4.97628175791722,0.0347636722164762
80.5842187761482,1000,0.662977262490564,2.058080895015,0.655149591430045,10.7466664912926,0.98887633896581,0.000160776487465844,0.160776487465844,0.00742258850977922
0.805842187761482,1000,0.837975643263781,1.42709224396507,0.454317143438702,1.51784313168825,11.3459299189536,0.0159524246334405,15.9524246334405,0.02521584525111
8.05842187761482,1000,0.750479411147865,1.77091107495634,0.563748638123968,6.15246728719799,1.06914360016202,0.00161450698100371,1.61450698100371,0.0137836803858145
0.0805842187761482,1000,0.925475587304659,0.968005765909338,0.308213573124181,0.253894181347377,0.932951217412218,1.56915372843893e-05,0.0156915372843893,0.0500368279711853
4.53158363760082,1000,0.641103439142138,2.12381235870505,0.676071817333068,4.30559642081859,0.872284123658073,2.85829309932321e-05,0.0285829309932321,0.00630508623774501
0.0453158363760082,1000,0.816099680745388,1.52035774788169,0.48400018787536,0.0927728410736365,1.39262347856283,0.00285246441537773,2.85246441537773,0.0216356139908379
45.3158363760082,1000,0.728601761456082,1.84689795163912,0.587932514858389,10.774773809366,21.0890559034707,0.0286936613876311,28.6936613876311,0.0118492403656865
0.453158363760082,1000,0.903605571735785,1.10086021366535,0.35049639327539,1.1286068768462,0.931902290896766,0.000278502088157423,0.278502088157423,0.0413709059835081
0.143301257023696,1000,0.684850848159893,1.99018001679543,0.633536796176729,0.2221885029807,5.39044902050562,0.00905131499168934,9.05131499168934,0.00870273106406538
14.3301257023696,1000,0.859850918715239,1.32729091773482,0.422554081486879,7.24996424111032,0.981185174206876,8.91062173004232e-05,0.0891062173004232,0.0295107698019168
0.0143301257023696,1000,0.772351613428729,1.6915242405134,0.538479722873152,0.0265439743172553,0.893952136308354,0.000907297521411853,0.907297521411853,0.0160153501324975
1.43301257023696,1000,0.947350295679765,0.813724531597794,0.259120612103502,3.79949188070109,403.00771762284,0.0899323333346439,89.9323333346439,0.0622322512900723
0.171543789634288,1000,0.601455840953653,2.23803722543949,0.712428986428821,0.236864905348114,315.798210932828,0.0939203819911748,93.9203819911748,0.00462930589636433
17.1543789634288,1000,0.776451627252056,1.67622260835531,0.533608602231396,7.79289903413325,1.0107904857216,0.000940291393635443,0.940291393635443,0.0164718477431384
0.0171543789634288,1000,0.688955786744926,1.97718323147726,0.629401779898715,0.0271898027155718,0.763431382487431,9.38523733774249e-05,0.0938523733774249,0.00896231131945179
1.71543789634288,1000,0.863956741621261,1.30772040302424,0.41632881261212,2.92583000314737,4.6015500797948,0.00922496442458243,9.22496442458243,0.0304138871619638
5.42469093701133,1000,0.645203998324954,2.11164473448953,0.672198505370128,4.82609857852275,0.891323401744522,0.000296315960207877,0.296315960207877,0.00650373662345607
0.0542469093701133,1000,0.820205133981319,1.50330352157093,0.478574874281111,0.112181625562116,35.1813329910495,0.0295423594632268,29.5423594632268,0.022260921913571
54.2469093701133,1000,0.732702022613939,1.8328934682979,0.583474395717162,10.1254963076007,1.29019137653899,0.00297525919917481,2.9752591991748,0.0121924897614432
0.542469093701133,1000,0.907703310589123,1.0772072606882,0.342965669023671,1.34175200908715,0.931071958749284,2.88595083838232e-05,0.0288595083838232,0.0428073394612757
96.4661619911199,1000,0.623330013239645,2.17575882520756,0.692605909347383,11.3500651253281,0.988033769027056,1.6672806787496e-05,0.016672806787496,0.00550321596202022
0.964661619911199,1000,0.798328513123359,1.59211212642756,0.506839249993785,1.60354201132761,1.06693739724635,0.00166810721085005,1.66810721085005,0.0191375920470194
9.64661619911199,1000,0.710829069741274,1.90640367219364,0.606872709469283,7.00726600254885,10.0491984614961,0.0167120988510958,16.7120988510958,0.0104663183970614
0.0964661619911199,1000,0.88583098841746,1.19801837275734,0.381415213605771,0.245999221517727,0.903485948973584,0.000162938969454594,0.162938969454594,0.0358839949030514
0.0305052789026703,1000,0.667077770884363,2.04552238786761,0.651151837577652,0.0466763432848946,2.66058817626153,0.00527132439399613,5.27132439399613,0.00764924581913764
3.05052789026703,1000,0.842081305624723,1.40890906539737,0.448532936641334,3.94640113722519,0.935486632686689,5.22328730809049e-05,0.0522328730809049,0.0259603231663823
0.305052789026703,1000,0.754579514720551,1.75630106985301,0.559097715445543,0.518694624008791,0.846655846595708,0.000529231343636547,0.529231343636547,0.0141779431769082
30.5052789026703,1000,0.929581644713421,0.940991580985222,0.299621986989894,10.0328562043443,77.6206324842734,0.0515334786379317,51.5334786379317,0.0519888778468602
0.0406794432108305,1000,0.612390908521805,2.20712057387411,0.702587363381563,0.057633228157554,0.794238183898939,0.000703668931472109,0.703668931472109,0.00505180601362007
4.06794432108305,1000,0.787390094632818,1.6347083759553,0.520396082666658,4.67905252901926,138.406976983177,0.0704470064891701,70.4470064891701,0.0177544777923607
0.406794432108305,1000,0.699890172144981,1.94211956954412,0.618239874983109,0.624420393627847,3.64563803993964,0.00704228502660571,7.04228502660571,0.00968839294631129
40.6794432108305,1000,0.874894051185068,1.25406904410114,0.399253832405497,8.3383414784759,0.993601319300518,6.89360748070151e-05,0.0689360748070151,0.0330007327576388
12.8639694493697,1000,0.65614308183423,2.07884315321991,0.661758848147339,8.08645777780707,15.7007205145779,0.0222226816411279,22.2226816411279,0.00705738190106257
0.128639694493697,1000,0.83114329087129,1.45687084871324,0.463797210828871,0.269516478805801,0.866117314487954,0.000220953029476731,0.220953029476731,0.0240316889784505
1.28639694493697,1000,0.743640767734632,1.79500583925721,0.571416059397149,1.8572104907186,0.852033044806976,2.23169461649451e-05,0.0223169461649451,0.0131498439668407
0.0128639694493697,1000,0.918638394284252,1.01140792085292,0.322023900678681,0.0397750422535142,1.24309850255564,0.00216540648864041,2.16540648864041,0.0470420154414819
2.2875732003184,1000,0.634264963606973,2.14394445055418,0.682478489142607,2.64120517286131,0.952575467191152,0.00124970937184184,1.24970937184184,0.00598640835922777
0.022875732003184,1000,0.809266866335715,1.54834459401438,0.49290969539432,0.0461902290051392,0.84090178717339,1.24872562310315e-05,0.0124872562310315,0.0206364018562208
22.875732003184,1000,0.721767992859651,1.8700057058295,0.595288524984354,8.50512280881169,0.971482283265469,0.000125401377788861,0.125401377788861,0.0112993189786614
0.22875732003184,1000,0.896767451852318,1.13921457694353,0.362700300040398,0.593596790237861,8.04132337853759,0.0121875004642707,12.1875004642707,0.0391273071146039
0.723394162736675,1000,0.678016758745765,2.01164306257187,0.640369157642849,1.0286877117403,0.793694994872653,3.95545188192218e-05,0.0395545188192218,0.0082845059432541
72.3394162736675,1000,0.853019138986873,1.35925640656353,0.432730560200638,9.27479413430911,1.53691166303685,0.0039038593324086,3.9038593324086,0.0280794504886925
0.0723394162736675,1000,0.765518257056521,1.71672390384983,0.546501782152524,0.13087031329266,59.0384619369069,0.0396780655381793,39.6780655381793,0.0152829868521919
7.23394162736675,1000,0.94051441709747,0.864898940317892,0.275403844503361,6.60213919809527,0.995742374848153,0.000389695367703507,0.389695367703507,0.0578910184978492
8.35362546957826,1000,0.606923374737728,2.2226326563415,0.707525287140839,6.07769678878491,0.9002278046467,6.09593597683763e-05,0.0609593597683763,0.00483675334048242
0.0835362546957826,1000,0.781923540592156,1.65559053378005,0.527043747344633,0.156220154217305,2.91688658747238,0.00610379268078665,6.10379268078665,0.0171008887701139
83.5362546957826,1000,0.694422979444955,1.95972982235322,0.623845791666018,12.3507613390231,75.9227206138051,0.0609687537807775,60.9687537807775,0.00931979068138771
0.835362546957826,1000,0.869421894038197,1.28118418619535,0.407880682860499,1.67453599585778,0.938895611395922,0.000597991553988742,0.597991553988742,0.0316725981803175
0.264164832038609,1000,0.650671410568706,2.09531132554952,0.666999101844646,0.383865688972169,1.1223765763555,0.00192404696506816,1.92404696506816,0.00677510321090025
26.4164832038609,1000,0.825671210255503,1.48027562940371,0.471243972410163,8.18407504755103,0.985580539387417,1.91595035838597e-05,0.0191595035838597,0.0231262507240658
0.0264164832038609,1000,0.738173853413667,1.81404431256958,0.577476702298229,0.0455497531929445,0.797613594278976,0.000193242517925752,0.193242517925752,0.0126632391996442
2.64164832038609,1000,0.913175264883676,1.0448124246785,0.332659617880775,4.49324843719306,14.9765129900808,0.0187405883667271,18.7405883667271,0.0448476434384984
0.0148550801717278,1000,0.628797488423307,2.15991021486203,0.687560845963938,0.0215713099194148,7.66540177082791,0.0108236138811708,10.8236138811708,0.00574028008289532
1.48550801717278,1000,0.803794923222632,1.57038638127037,0.499922990643551,2.28230825582566,0.891399623536449,0.000108229946123481,0.108229946123481,0.019871292147731
0.148550801717277,1000,0.716296177133065,1.8882963070392,0.60110852326208,0.241688391681489,0.786935589058999,1.0856541042126e-05,0.010856541042126,0.0108761137010497
14.8550801717278,1000,0.891295488117138,1.16899631721729,0.372175410807411,7.39398699738848,1.03946735129855,0.00105661164186532,1.05661164186532,0.037454747558638
46.9758881670649,1000,0.672549487214461,2.02865000942667,0.645783002889115,10.0393074984394,0.985177476211035,0.000342459758154569,0.342459758154569,0.00796267698984445
0.469758881670649,1000,0.847546971190246,1.38431275238954,0.440702582805942,0.969595316501105,44.9546157446754,0.033863390141317,33.863390141317,0.0269947248566204
4.69758881670649,1000,0.760046319484132,1.73662987748836,0.552835623541171,4.79716567681802,1.48927143004928,0.00343648652536858,3.43648652536858,0.0147202329681174
0.0469758881670649,1000,0.935043456203796,0.903762367917312,0.28776779932352,0.160260843869339,0.940294446402363,3.35797529390451e-05,0.0335797529390451,0.0547994948808729
19.8095677855034,1000,0.617862538055977,2.19149282332201,0.697614488398274,9.53673124979622,3.06303031273207,0.00812134420005086,8.12134420005086,0.0052731694271565
0.198095677855034,1000,0.792862103024091,1.61354536959948,0.513662393109066,0.371295940874376,0.839313478577745,8.13017114379805e-05,0.0813017114379805,0.0184334915568178
